sn,region,district,school_name,location,gender,residency,email,category,is_stem,latitude,longitude,youth_literacy_count,mpi_score,pov_norm,lit_norm,priority_score,priority_tier
419,GREATER ACCRA,KROWOR MUNICIPAL,O'REILLY SENIOR HIGH SCHOOL,OKPOI GOMME,MIXED,DAY/BOARDING,oreillyshs@ges.gov.gh,C,No,5.56,-0.205,24338.5,0.0833333333333333,0.2083333333333332,0.634764205784043,0.3789056823136171,STABLE
420,GREATER ACCRA,KROWOR MUNICIPAL,NUNGUA SENIOR HIGH SCHOOL,NUNGUA,MIXED,DAY/BOARDING,nunguashs@ges.gov.gh,C,No,5.6019,-0.0681,24338.5,0.0833333333333333,0.2083333333333332,0.634764205784043,0.3789056823136171,STABLE
421,GREATER ACCRA,LA DADE-KOTOPON MUNICIPAL,"FORCES SENIOR HIGH/TECH SCHOOL, BURMA CAMP",BURMA CAMP,MIXED,DAY/BOARDING,forcesshs@ges.gov.gh,C,No,5.5896,-0.17,24338.5,0.0833333333333333,0.2083333333333332,0.634764205784043,0.3789056823136171,STABLE
416,GREATER ACCRA,KORLEY KLOTTEY MUNICIPAL,"PRESBY SENIOR HIGH SCHOOL, OSU",OSU,MIXED,DAY,presbyshsosu@ges.gov.gh,C,No,5.555,-0.182,24338.5,0.0833333333333333,0.2083333333333332,0.634764205784043,0.3789056823136171,STABLE
395,GREATER ACCRA,ACCRA METRO,ACCRA ACADEMY,KANESHIE,MALE,DAY/BOARDING,accraacademyshs@ges.gov.gh,C,No,5.56,-0.205,24338.5,0.0833333333333333,0.2083333333333332,0.634764205784043,0.3789056823136171,STABLE
396,GREATER ACCRA,ACCRA METRO,ACCRA WESLEY GIRLS SENIOR HIGH SCHOOL,KANESHIE,FEMALE,DAY,accrawesleygirlshs@ges.gov.gh,A,No,5.56,-0.205,24338.5,0.0833333333333333,0.2083333333333332,0.634764205784043,0.3789056823136171,STABLE
397,GREATER ACCRA,ACCRA METRO,HOLY TRINITY SENIOR HIGH SCHOOL,HIGH STREET- ACCRA,MIXED,DAY,holytrinityshs@ges.gov.gh,C,No,5.5412183,-0.2063944,24338.5,0.0833333333333333,0.2083333333333332,0.634764205784043,0.3789056823136171,STABLE
398,GREATER ACCRA,ACCRA METRO,"ST. MARY'S SENIOR HIGH SCHOOL, KORLE GONNO",KORLE GONNO,FEMALE,DAY/BOARDING,stmarysshs@ges.gov.gh,C,No,5.5345668,-0.2224041,24338.5,0.0833333333333333,0.2083333333333332,0.634764205784043,0.3789056823136171,STABLE
406,GREATER ACCRA,AYAWASO CENTRAL MUNICIPAL,ACCRA TECH. TRG. CENTRE,KOKOMLEMLE,MIXED,DAY,accratechtrgcentre@ges.gov.gh,C,No,5.55,-0.22,24338.5,0.0833333333333333,0.2083333333333332,0.634764205784043,0.3789056823136171,STABLE
407,GREATER ACCRA,AYAWASO NORTH MUNICIPAL,ACCRA GIRLS SENIOR HIGH SCHOOL,MAMOBI,FEMALE,DAY/BOARDING,accragirlsshs@ges.gov.gh,C,No,5.56,-0.205,24338.5,0.0833333333333333,0.2083333333333332,0.634764205784043,0.3789056823136171,STABLE
408,GREATER ACCRA,GA CENTRAL MUNICIPAL,ODORGONNO SENIOR HIGH SCHOOL,AWOSHIE,MIXED,DAY/BOARDING,odorgonnoshs@ges.gov.gh,C,No,5.573,-0.2325,24338.5,0.0833333333333333,0.2083333333333332,0.634764205784043,0.3789056823136171,STABLE
409,GREATER ACCRA,GA EAST MUNICIPAL,KWABENYA COMM. SENIOR HIGH SCHOOL,KWABENYA,MIXED,DAY,kwabenyacommshs@ges.gov.gh,C,No,5.725,-0.2083,24338.5,0.0833333333333333,0.2083333333333332,0.634764205784043,0.3789056823136171,STABLE
424,GREATER ACCRA,LA DADE-KOTOPON MUNICIPAL,LA PRESBY SENIOR HIGH SCHOOL,LA EMMAUS,MIXED,DAY,presbylashs@ges.gov.gh,C,No,5.5697,-0.1534,24338.5,0.0833333333333333,0.2083333333333332,0.634764205784043,0.3789056823136171,STABLE
23,ASHANTI,AFIGYA-KWABERE,OTUMFUO OSEI TUTU II COLLEGE,TETREM,MIXED,DAY/BOARDING,otumfuooseitutu11shs@ges.gov.gh,C,No,7.0401661,-1.6461917,25603.74615384616,0.0884615384615384,0.2211538461538461,0.6117797893866053,0.3774042234469498,STABLE
58,ASHANTI,ATWIMA NWABIAGYA,BAREKESE SENIOR HIGH SCHOOL,BAREKESE,MIXED,DAY/BOARDING,barekeseshs@ges.gov.gh,C,No,6.8901817,-1.2489599,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
56,ASHANTI,ATWIMA MPONUA,NYINAHIN CATH. SENIOR HIGH SCHOOL,NYINAHIN,MIXED,DAY/BOARDING,nyinahincathshs@ges.gov.gh,C,No,6.9167,-2.3333,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
40,ASHANTI,ASANTE AKIM NORTH,AGOGO STATE COLLEGE,AGOGO,MIXED,DAY/BOARDING,agogostatecollegeshs@ges.gov.gh,C,No,6.7833,-1.0833,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
41,ASHANTI,ASANTE AKIM NORTH,"COLLINS SENIOR HIGH/COMMERCIAL SCHOOL, AGOGO",AGOGO,MIXED,DAY/BOARDING,collincomshs@ges.gov.gh,C,No,6.7833,-1.0833,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
45,ASHANTI,ASANTE AKIM SOUTH,JUASO SENIOR HIGH/TECH SCHOOL,JUASO,MIXED,DAY/BOARDING,juasoshs@ges.gov.gh,C,No,6.5667,-1.05,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
42,ASHANTI,ASANTE AKIM NORTH,OWERRIMAN SENIOR HIGH SCHOOL,DOMEABRA,MIXED,DAY/BOARDING,owerrimanshs@ges.gov.gh,C,No,6.5167,-1.4,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
63,ASHANTI,BEKWAI MUNICIPAL,OFOASE KOKOBEN SENIOR HIGH SCHOOL,OFOASE KOKOBIN,MIXED,DAY/BOARDING,ofoasekokobenshs@ges.gov.gh,C,No,6.8901817,-1.2489599,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
104,ASHANTI,KUMASI METRO,KNUST SENIOR HIGH SCHOOL,KNUST,MIXED,DAY/BOARDING,knustshs@ges.gov.gh,C,Yes,6.6903393,-1.5480316,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
103,ASHANTI,KUMASI METRO,"ANGLICAN SENIOR HIGH SCHOOL, KUMASI",ASEM-KUMASI,MIXED,DAY/BOARDING,anglicankumasishs@ges.gov.gh,C,No,6.4542149,-1.5701117,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
102,ASHANTI,KUMASI METRO,KUMASI TECH. INST.,KUMASI,MIXED,DAY/BOARDING,kumasitechinst@ges.gov.gh,C,No,6.6885,-1.6244,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
101,ASHANTI,KUMASI METRO,"ARMED FORCES SENIOR HIGH/TECH SCHOOL, KUMASI",BANTAMA- KUMASI,MIXED,DAY/BOARDING,armedforceskumasishst@ges.gov.gh,C,No,6.6556435,-1.1071968,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
100,ASHANTI,KUMASI METRO,"ST. LOUIS SENIOR HIGH SCHOOL, KUMASI",ODUOM-KUMASI,FEMALE,DAY/BOARDING,st.louiskumasishs@ges.gov.gh,A,No,6.6885,-1.6244,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
86,ASHANTI,KUMASI METRO,"PENTECOST SENIOR HIGH SCHOOL, KUMASI","BREMAN WEST, KUMASI",MIXED,DAY,pentecostkumasishs@ges.gov.gh,C,No,6.6885,-1.6244,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
85,ASHANTI,EJURA/SEKYEDUMASE,AKWESI AWOBAA SENIOR HIGH SCHOOL,ANYINASU,MIXED,DAY,akwesiawobaashs@ges.gov.gh,C,No,6.75,-1.7,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
83,ASHANTI,EJURA/SEKYEDUMASE,EJURAMAN ANGLICAN SENIOR HIGH SCHOOL,EJURA,MIXED,DAY/BOARDING,ejuramananglicanshs@ges.gov.gh,C,No,7.3833,-1.3667,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
84,ASHANTI,EJURA/SEKYEDUMASE,SEKYEDUMASE SENIOR HIGH/TECH SCHOOL,SEKYEDUMASE,MIXED,DAY/BOARDING,sekyedumashst@ges.gov.gh,C,No,6.8901817,-1.2489599,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
82,ASHANTI,EJISU ONWE,ONWE SENIOR HIGH SCHOOL,EJISU ONWE,MIXED,DAY,onweshs@ges.gov.gh,C,No,5.9668857,-0.9929572,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
110,ASHANTI,KUMASI METRO,KUMASI SENIOR HIGH SCHOOL,GYINYASE- KUMASI,MALE,DAY/BOARDING,kumasishs@ges.gov.gh,C,No,6.6903393,-1.5480316,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
126,ASHANTI,OBUASI MUNICIPAL,OBUASI SENIOR HIGH/TECH SCHOOL,OBUASI,MIXED,DAY/BOARDING,obuasishst@ges.gov.gh,C,No,6.2,-1.6667,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
99,ASHANTI,KUMASI METRO,PRINCE OF PEACE GIRLS,KWADASO ESTATES,MIXED,DAY,princeofpeacegirlsshs@ges.gov.gh,C,No,5.823622,-2.8259634,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
129,ASHANTI,OFFINSO MUNICIPAL,DWAMENA AKENTEN SENIOR HIGH SCHOOL,OFFINSO,MIXED,DAY/BOARDING,dwamenaakentenshs@ges.gov.gh,C,No,6.6,-1.9833,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
128,ASHANTI,OFFINSO MUNICIPAL,NAMONG SENIOR HIGH/TECH SCHOOL,NAMONG,MIXED,DAY/BOARDING,namongshst@ges.gov.gh,C,No,7.1167,-1.7,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
98,ASHANTI,KUMASI METRO,YAA ASANTEWAA GIRLS SENIOR HIGH SCHOOL,TANOSO-KUMASI,FEMALE,DAY/BOARDING,yaaasantewaagirlsshs@ges.gov.gh,C,No,6.6885,-1.6244,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
31,ASHANTI,AHAFO ANO SOUTH,MANKRANSO SENIOR HIGH SCHOOL,MANKRANSO,MIXED,DAY/BOARDING,mankransoshs@ges.gov.gh,C,No,6.7167,-2.0833,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
127,ASHANTI,OFFINSO MUNICIPAL,"ST. JEROME SENIOR HIGH SCHOOL, ABOFOUR",ABOFOUR,MIXED,DAY/BOARDING,st.jeromeshs@ges.gov.gh,C,No,6.6,-1.35,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
389,EASTERN,YILO KROBO,KLO-AGOGO SENIOR HIGH SCHOOL,KLO-AGOGO,MIXED,DAY,kloagogoshs@ges.gov.gh,C,No,5.9668857,-0.9929572,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
87,ASHANTI,KUMASI METRO,OSEI KYERETWIE SENIOR HIGH SCHOOL,OLD TAFO - KUMASI,MIXED,DAY/BOARDING,oseikyeretwieshs@ges.gov.gh,C,No,7.2316721,-2.1751937,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
88,ASHANTI,KUMASI METRO,"AL-AZARIYA ISLAMIC SENIOR HIGH SCHOOL, KUMASI","OLD TAFO, KUMASI",MIXED,DAY,al-azariyaislamicshs@ges.gov.gh,C,No,6.6885,-1.6244,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
94,ASHANTI,KUMASI METRO,SERWAAH NYARKO GIRLS' SENIOR HIGH SCHOOL,DICHEMSO,FEMALE,DAY/BOARDING,serwaahnyarkogirlsshs@ges.gov.gh,C,No,6.319177,-2.250302,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
93,ASHANTI,KUMASI METRO,"ADVENTIST SENIOR HIGH SCHOOL, KUMASI",BANTAMA- KUMASI,MIXED,DAY/BOARDING,adventistkumasishs@ges.gov.gh,C,No,6.6885,-1.6244,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
90,ASHANTI,KUMASI METRO,"UTHMANIYA SENIOR HIGH SCHOOL, TAFO",TAFO,MIXED,DAY,uthmaniyashs@ges.gov.gh,C,No,6.7333,-1.5833,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
89,ASHANTI,KUMASI METRO,KUMASI GIRLS SENIOR HIGH SCHOOL,ABREPO,FEMALE,DAY/BOARDING,kumasigirlsshs@ges.gov.gh,C,No,6.319177,-2.250302,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
92,ASHANTI,KUMASI METRO,ASANTEMAN SENIOR HIGH SCHOOL,BANTAMA,MIXED,DAY/BOARDING,asantemanshs@ges.gov.gh,C,No,7.142572,-1.6406402,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
91,ASHANTI,KUMASI METRO,KUMASI WESLEY GIRLS HIGH SCHOOL,OLD TAFO - KUMASI,FEMALE,DAY/BOARDING,kumasiwesleygirlsshs@ges.gov.gh,A,No,6.6903393,-1.5480316,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
109,ASHANTI,KUMASI METRO,"ST. HUBERT SEM/SENIOR HIGH SCHOOL, KUMASI",SANTASI-KUMASI,MALE,DAY/BOARDING,st.hubertsemshs@ges.gov.gh,C,No,7.5614705,-1.7116618,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
108,ASHANTI,KUMASI METRO,OPOKU WARE SENIOR HIGH SCHOOL,SANTASI-KUMASI,MALE,DAY/BOARDING,opokuwareshs@ges.gov.gh,A,No,5.9668857,-0.9929572,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
107,ASHANTI,KUMASI METRO,"AGRIC NZEMA SENIOR HIGH SCHOOL, KUMASI","KUMASI, AGRIC NZEMA",MIXED,DAY,agricnzemashs@ges.gov.gh,C,No,6.6885,-1.6244,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
106,ASHANTI,KUMASI METRO,KUMASI SENIOR HIGH/TECH SCHOOL,PATASI-KUMASI,MIXED,DAY/BOARDING,kumasishst@ges.gov.gh,C,No,6.6903393,-1.5480316,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
105,ASHANTI,KUMASI METRO,"T. I. AHMADIYYA SENIOR HIGH SCHOOL, KUMASI",KUMASI - STADIUM,MIXED,DAY/BOARDING,t.i.ahmadiyyakumasishs@ges.gov.gh,C,No,6.6885,-1.6244,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
50,ASHANTI,ASOKORE MAMPONG MUNICIPAL,KUMASI ACADEMY,ASOKORE MAMPONG,MIXED,DAY/BOARDING,kumasiacademyshs@ges.gov.gh,A,No,6.6885,-1.6244,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
78,ASHANTI,EJISU JUABEN MUNICIPAL,BONWIRE SENIOR HIGH/TECH SCHOOL,BONWIRE,MIXED,DAY/BOARDING,bonwireshst@ges.gov.gh,C,No,6.6556435,-1.1071968,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
121,ASHANTI,MAMPONG MUNICIPAL,AMANIAMPONG SENIOR HIGH SCHOOL,MAMPONG,MIXED,DAY/BOARDING,amaniampongshs@ges.gov.gh,C,No,6.4833,-1.1167,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
73,ASHANTI,BOSOMTWE,OSEI ADUTWUM SENIOR HIGH SCHOOL,JACHIE,MIXED,DAY/BOARDING,oseiadutwumshs@ges.gov.gh,C,No,6.6885,-1.6244,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
71,ASHANTI,BOSOMTWE,ST. GEORGE'S SENIOR HIGH TECH SCHOOL,KUNTANASE,MIXED,DAY/BOARDING,st.georgesshst@ges.gov.gh,C,No,6.6885,-1.6244,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
95,ASHANTI,KUMASI METRO,PREMPEH COLLEGE,SOFOLINE- KUMASI,MALE,DAY/BOARDING,prempehshs@ges.gov.gh,A,No,5.5868893,-0.2074099,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
96,ASHANTI,KUMASI METRO,"NURU-AMEEN ISLAMIC SENIOR HIGH SCHOOL, ASEWASE",ASEWASE,MIXED,DAY,nuru-ameenislamicshs@ges.gov.gh,C,No,7.3878262,-1.3492738,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
67,ASHANTI,BEKWAI MUNICIPAL,DENYASEMAN CATH.SENIOR HIGH SCHOOL,POANO,MIXED,DAY/BOARDING,denyasemancathshs@ges.gov.gh,C,No,7.142572,-1.6406402,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
70,ASHANTI,BOSOMTWE,JACHIE PRAMSO SENIOR HIGH SCHOOL,JACHIE PRAMSO,MIXED,DAY/BOARDING,jachiepramsoshs@ges.gov.gh,C,No,6.5651376,-1.5179771,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
97,ASHANTI,KUMASI METRO,TAWHEED SENIOR HIGH SCHOOL,KUMASI- AKWATIA LINE,MIXED,DAY/BOARDING,tawheedshs@ges.gov.gh,C,No,6.68,-1.62,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
66,ASHANTI,BEKWAI MUNICIPAL,"ST. JOSEPH SENIOR HIGH/TECH SCHOOL, AHWIREN",AHWIREN,MIXED,DAY/BOARDING,st.josephahwirenshst@ges.gov.gh,C,No,7.05,-1.75,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
29,ASHANTI,AHAFO ANO SOUTH,SABRONUM METHODIST SENIOR HIGH/TECH SCHOOL,SABRONUM/HABI TAT,MIXED,DAY,sabronummethodistshst@ges.gov.gh,C,No,7.0912501,-1.8862955,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
30,ASHANTI,AHAFO ANO SOUTH,ADUGYAMA COMM. SENIOR HIGH SCHOOL,ADUGYAMA,MIXED,DAY,adugyamacommshs@ges.gov.gh,C,No,7.142572,-1.6406402,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
27,ASHANTI,AHAFO ANO NORTH,TEPA SENIOR HIGH SCHOOL,TEPA,MIXED,DAY/BOARDING,tepashs@ges.gov.gh,C,No,7.0,-2.5,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
28,ASHANTI,AHAFO ANO NORTH,MAABANG SENIOR HIGH/TECH SCHOOL,MAABANG,MIXED,DAY/BOARDING,maabangshst@ges.gov.gh,C,No,7.2,-1.9333,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
48,ASHANTI,ASANTE AKIM SOUTH,BANKA COMM. SENIOR HIGH SCHOOL,BANKA,MIXED,DAY,bankacommsshs@ges.gov.gh,C,No,7.1833,-2.05,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
47,ASHANTI,ASANTE AKIM SOUTH,OFOASE SENIOR HIGH/TECH SCHOOL,OFOASE,MIXED,DAY/BOARDING,ofoaseshs@ges.gov.gh,C,No,6.8901817,-1.2489599,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
49,ASHANTI,ASOKORE MAMPONG MUNICIPAL,PARKOSO COMM. SENIOR HIGH SCHOOL,PARKOSO,MIXED,DAY,parkosocommshs@ges.gov.gh,C,No,6.65,-1.5667,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
46,ASHANTI,ASANTE AKIM SOUTH,JUBILEE SENIOR HIGH SCHOOL,DAMPONG,MIXED,DAY/BOARDING,jubileeshs@ges.gov.gh,C,No,7.3366184,-2.304839,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
59,ASHANTI,ATWIMA NWABIAGYA,"OSEI TUTU SENIOR HIGH SCHOOL, AKROPONG",AKROPONG,MALE,DAY/BOARDING,oseitutuakropongshs@ges.gov.gh,C,No,6.65,-1.5833,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
61,ASHANTI,ATWIMA NWABIAGYA,TOASE SENIOR HIGH SCHOOL,TOASE,MIXED,DAY/BOARDING,toaseshs@ges.gov.gh,C,No,5.9668857,-0.9929572,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
285,CENTRAL,TWIFO HEMANG LOWER DENKYIRA,TWIFO HEMANG SENIOR HIGH/TECH SCHOOL,HEMAN,MIXED,DAY/BOARDING,twifohemangshst@ges.gov.gh,C,No,5.4333,-1.4,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
81,ASHANTI,EJISU JUABEN MUNICIPAL,ACHINAKROM SENIOR HIGH SCHOOL,ACHINAKROM,MIXED,DAY/BOARDING,achinakromshs@ges.gov.gh,C,No,6.5833,-1.5,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
236,CENTRAL,ASIKUMA/ODOBEN/ BRAKWA,ODOBEN SENIOR HIGH SCHOOL,ODOBEN,MIXED,DAY/BOARDING,odobenshs@ges.gov.gh,C,No,5.9668857,-0.9929572,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
246,CENTRAL,AWUTU SENYA,BONTRASE SENIOR HIGH TECH. SCHOOL,JEI KRODUA,MIXED,DAY,bontraseshst@ges.gov.gh,C,No,5.3379361,-1.9707293,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
55,ASHANTI,ATWIMA MPONUA,MPASATIA SENIOR HIGH/TECH SCHOOL,MPASATIA,MIXED,DAY/BOARDING,mpasatiashst@ges.gov.gh,C,No,6.6556435,-1.1071968,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
52,ASHANTI,ATWIMA KWANWOMA,AFUA KOBI AMPEM GIRLS' SENIOR HIGH SCHOOL,TRABUOM,FEMALE,DAY/BOARDING,afuakobiampemgirlsshs@ges.gov.gh,C,No,6.6885,-1.6244,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
77,ASHANTI,EJISU JUABEN MUNICIPAL,JUABEN SENIOR HIGH SCHOOL,JUABEN,MIXED,DAY/BOARDING,juabenshs@ges.gov.gh,C,No,6.75,-1.3167,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
122,ASHANTI,MAMPONG MUNICIPAL,"ST. JOSEPH SEM/SENIOR HIGH SCHOOL, MAMPONG",MAMPONG,MIXED,DAY/BOARDING,st.josephsemshs@ges.gov.gh,C,No,7.0667,-1.4,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
124,ASHANTI,NKAWIE,SPIRITAN SENIOR HIGH SCHOOL,ADANKWAME,MIXED,DAY,spiritanshs@ges.gov.gh,C,No,6.7,-1.6333,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
76,ASHANTI,EJISU JUABEN,ST. SEBASTIAN CATH. SENIOR HIGH SCHOOL,ADUMASA,MIXED,DAY,st.sebastiancathshs@ges.gov.gh,C,No,7.5614705,-1.7116618,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
74,ASHANTI,BOSOMTWE,BOSOMTWE OYOKO COMM. SENIOR HIGH SCHOOL,BOSOMTWE OYOKO,MIXED,DAY,bosomtweoyokocommshs@ges.gov.gh,C,No,6.8901817,-1.2489599,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
75,ASHANTI,EJISU JUABEN,CHURCH OF CHRIST SENIOR HIGH SCHOOL,[NEAR] WOE,MIXED,DAY,churchofchristshs@ges.gov.gh,C,No,6.7,-1.6,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
120,ASHANTI,MAMPONG MUNICIPAL,KOFIASE ADVENTIST SENIOR HIGH/TECH. SCHOOL,KOFIASE,MIXED,DAY/BOARDING,kofiaseadventistshs.@ges.gov.gh,C,No,6.6809248,-1.1073406,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
119,ASHANTI,MAMPONG MUNICIPAL,OPOKU AGYEMAN SENIOR HIGH/TECH SCHOOL,APAAH,MIXED,DAY,opokuagyemanshst@ges.gov.gh,C,No,6.55,-1.7,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
125,ASHANTI,OBUASI MUNICIPAL,"CHRIST THE KING CATH., OBUASI",OBUASI,MIXED,DAY/BOARDING,christthekingcathshs@ges.gov.gh,C,No,6.2,-1.6667,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
123,ASHANTI,MAMPONG MUNICIPAL,"ST. MONICA'S SENIOR HIGH SCHOOL, MAMPONG",MAMPONG,FEMALE,DAY/BOARDING,st.monicasmampongshs@ges.gov.gh,C,No,7.0667,-1.4,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
79,ASHANTI,EJISU JUABEN MUNICIPAL,EJISUMAN SENIOR HIGH SCHOOL,EJISU,MIXED,DAY/BOARDING,ejisumanshs@ges.gov.gh,C,No,6.7333,-1.4667,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
