school_name,region,district,latitude,longitude,anomaly_reason,expected_lat_range,expected_lon_range,sn,location,gender,residency,email,category,is_stem,youth_literacy_count,mpi_score,pov_norm,lit_norm,priority_score,priority_tier
"FORCES SENIOR HIGH/TECH SCHOOL, BURMA CAMP",GREATER ACCRA,LA DADE-KOTOPON MUNICIPAL,6.6556435,-1.1071968,"LAT 6.655644 outside [5.2000, 6.1000] | LON -1.107197 outside [-0.6500, 0.4000]",5.35 - 5.95,-0.5 - 0.25,421,BURMA CAMP,MIXED,DAY/BOARDING,forcesshs@ges.gov.gh,C,No,24338.5,0.0833333333333333,0.2083333333333332,0.634764205784043,0.3789056823136171,STABLE
"PRESBY SENIOR HIGH SCHOOL, OSU",GREATER ACCRA,KORLEY KLOTTEY MUNICIPAL,6.3325025,-0.4784514,"LAT 6.332503 outside [5.2000, 6.1000]",5.35 - 5.95,-0.5 - 0.25,416,OSU,MIXED,DAY,presbyshsosu@ges.gov.gh,C,No,24338.5,0.0833333333333333,0.2083333333333332,0.634764205784043,0.3789056823136171,STABLE
ACCRA ACADEMY,GREATER ACCRA,ACCRA METRO,7.2973844,0.3287773,"LAT 7.297384 outside [5.2000, 6.1000]",5.35 - 5.95,-0.5 - 0.25,395,KANESHIE,MALE,DAY/BOARDING,accraacademyshs@ges.gov.gh,C,No,24338.5,0.0833333333333333,0.2083333333333332,0.634764205784043,0.3789056823136171,STABLE
ACCRA WESLEY GIRLS SENIOR HIGH SCHOOL,GREATER ACCRA,ACCRA METRO,6.319177,-2.250302,"LAT 6.319177 outside [5.2000, 6.1000] | LON -2.250302 outside [-0.6500, 0.4000]",5.35 - 5.95,-0.5 - 0.25,396,KANESHIE,FEMALE,DAY,accrawesleygirlshs@ges.gov.gh,A,No,24338.5,0.0833333333333333,0.2083333333333332,0.634764205784043,0.3789056823136171,STABLE
ACCRA TECH. TRG. CENTRE,GREATER ACCRA,AYAWASO CENTRAL MUNICIPAL,,,MISSING COORDINATES,,,406,KOKOMLEMLE,MIXED,DAY,accratechtrgcentre@ges.gov.gh,C,No,24338.5,0.0833333333333333,0.2083333333333332,0.634764205784043,0.3789056823136171,STABLE
ACCRA GIRLS SENIOR HIGH SCHOOL,GREATER ACCRA,AYAWASO NORTH MUNICIPAL,7.190168,0.337969,"LAT 7.190168 outside [5.2000, 6.1000]",5.35 - 5.95,-0.5 - 0.25,407,MAMOBI,FEMALE,DAY/BOARDING,accragirlsshs@ges.gov.gh,C,No,24338.5,0.0833333333333333,0.2083333333333332,0.634764205784043,0.3789056823136171,STABLE
ODORGONNO SENIOR HIGH SCHOOL,GREATER ACCRA,GA CENTRAL MUNICIPAL,5.9668857,-0.9929572,"LON -0.992957 outside [-0.6500, 0.4000]",5.35 - 5.95,-0.5 - 0.25,408,AWOSHIE,MIXED,DAY/BOARDING,odorgonnoshs@ges.gov.gh,C,No,24338.5,0.0833333333333333,0.2083333333333332,0.634764205784043,0.3789056823136171,STABLE
KWABENYA COMM. SENIOR HIGH SCHOOL,GREATER ACCRA,GA EAST MUNICIPAL,7.4635891,-1.9709609,"LAT 7.463589 outside [5.2000, 6.1000] | LON -1.970961 outside [-0.6500, 0.4000]",5.35 - 5.95,-0.5 - 0.25,409,KWABENYA,MIXED,DAY,kwabenyacommshs@ges.gov.gh,C,No,24338.5,0.0833333333333333,0.2083333333333332,0.634764205784043,0.3789056823136171,STABLE
LA PRESBY SENIOR HIGH SCHOOL,GREATER ACCRA,LA DADE-KOTOPON MUNICIPAL,9.3953646,-0.8216087,"LAT 9.395365 outside [5.2000, 6.1000] | LON -0.821609 outside [-0.6500, 0.4000]",5.35 - 5.95,-0.5 - 0.25,424,LA EMMAUS,MIXED,DAY,presbylashs@ges.gov.gh,C,No,24338.5,0.0833333333333333,0.2083333333333332,0.634764205784043,0.3789056823136171,STABLE
NYINAHIN CATH. SENIOR HIGH SCHOOL,ASHANTI,ATWIMA MPONUA,9.3815355,-0.8511432,"LAT 9.381536 outside [5.7000, 7.7500]",5.85 - 7.6,-2.9 - -0.55,56,NYINAHIN,MIXED,DAY/BOARDING,nyinahincathshs@ges.gov.gh,C,No,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
AGOGO STATE COLLEGE,ASHANTI,ASANTE AKIM NORTH,5.1277948,-1.2548315,"LAT 5.127795 outside [5.7000, 7.7500]",5.85 - 7.6,-2.9 - -0.55,40,AGOGO,MIXED,DAY/BOARDING,agogostatecollegeshs@ges.gov.gh,C,No,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
"COLLINS SENIOR HIGH/COMMERCIAL SCHOOL, AGOGO",ASHANTI,ASANTE AKIM NORTH,,,MISSING COORDINATES,,,41,AGOGO,MIXED,DAY/BOARDING,collincomshs@ges.gov.gh,C,No,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
JUASO SENIOR HIGH/TECH SCHOOL,ASHANTI,ASANTE AKIM SOUTH,5.4234565,-0.9611574,"LAT 5.423457 outside [5.7000, 7.7500]",5.85 - 7.6,-2.9 - -0.55,45,JUASO,MIXED,DAY/BOARDING,juasoshs@ges.gov.gh,C,No,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
OWERRIMAN SENIOR HIGH SCHOOL,ASHANTI,ASANTE AKIM NORTH,10.6593164,-1.268658,"LAT 10.659316 outside [5.7000, 7.7500]",5.85 - 7.6,-2.9 - -0.55,42,DOMEABRA,MIXED,DAY/BOARDING,owerrimanshs@ges.gov.gh,C,No,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
"ST. LOUIS SENIOR HIGH SCHOOL, KUMASI",ASHANTI,KUMASI METRO,5.6457771,-0.0078533,"LAT 5.645777 outside [5.7000, 7.7500] | LON -0.007853 outside [-3.0500, -0.4000]",5.85 - 7.6,-2.9 - -0.55,100,ODUOM-KUMASI,FEMALE,DAY/BOARDING,st.louiskumasishs@ges.gov.gh,A,No,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
"PENTECOST SENIOR HIGH SCHOOL, KUMASI",ASHANTI,KUMASI METRO,4.9046484,-1.7908342,"LAT 4.904648 outside [5.7000, 7.7500]",5.85 - 7.6,-2.9 - -0.55,86,"BREMAN WEST, KUMASI",MIXED,DAY,pentecostkumasishs@ges.gov.gh,C,No,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
AKWESI AWOBAA SENIOR HIGH SCHOOL,ASHANTI,EJURA/SEKYEDUMASE,10.6593164,-1.268658,"LAT 10.659316 outside [5.7000, 7.7500]",5.85 - 7.6,-2.9 - -0.55,85,ANYINASU,MIXED,DAY,akwesiawobaashs@ges.gov.gh,C,No,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
DWAMENA AKENTEN SENIOR HIGH SCHOOL,ASHANTI,OFFINSO MUNICIPAL,5.0317548,-1.6628839,"LAT 5.031755 outside [5.7000, 7.7500]",5.85 - 7.6,-2.9 - -0.55,129,OFFINSO,MIXED,DAY/BOARDING,dwamenaakentenshs@ges.gov.gh,C,No,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
NAMONG SENIOR HIGH/TECH SCHOOL,ASHANTI,OFFINSO MUNICIPAL,10.9324723,-0.9735882,"LAT 10.932472 outside [5.7000, 7.7500]",5.85 - 7.6,-2.9 - -0.55,128,NAMONG,MIXED,DAY/BOARDING,namongshst@ges.gov.gh,C,No,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
YAA ASANTEWAA GIRLS SENIOR HIGH SCHOOL,ASHANTI,KUMASI METRO,7.190168,0.337969,"LON 0.337969 outside [-3.0500, -0.4000]",5.85 - 7.6,-2.9 - -0.55,98,TANOSO-KUMASI,FEMALE,DAY/BOARDING,yaaasantewaagirlsshs@ges.gov.gh,C,No,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
MANKRANSO SENIOR HIGH SCHOOL,ASHANTI,AHAFO ANO SOUTH,5.5950893,-0.277005,"LAT 5.595089 outside [5.7000, 7.7500] | LON -0.277005 outside [-3.0500, -0.4000]",5.85 - 7.6,-2.9 - -0.55,31,MANKRANSO,MIXED,DAY/BOARDING,mankransoshs@ges.gov.gh,C,No,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
"ST. JEROME SENIOR HIGH SCHOOL, ABOFOUR",ASHANTI,OFFINSO MUNICIPAL,6.11494,-0.277781,"LON -0.277781 outside [-3.0500, -0.4000]",5.85 - 7.6,-2.9 - -0.55,127,ABOFOUR,MIXED,DAY/BOARDING,st.jeromeshs@ges.gov.gh,C,No,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
"AL-AZARIYA ISLAMIC SENIOR HIGH SCHOOL, KUMASI",ASHANTI,KUMASI METRO,9.3743188,-0.8407925,"LAT 9.374319 outside [5.7000, 7.7500]",5.85 - 7.6,-2.9 - -0.55,88,"OLD TAFO, KUMASI",MIXED,DAY,al-azariyaislamicshs@ges.gov.gh,C,No,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
"ADVENTIST SENIOR HIGH SCHOOL, KUMASI",ASHANTI,KUMASI METRO,5.9926294,0.8187733,"LON 0.818773 outside [-3.0500, -0.4000]",5.85 - 7.6,-2.9 - -0.55,93,BANTAMA- KUMASI,MIXED,DAY/BOARDING,adventistkumasishs@ges.gov.gh,C,No,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
"UTHMANIYA SENIOR HIGH SCHOOL, TAFO",ASHANTI,KUMASI METRO,5.8771706,0.3662603,"LON 0.366260 outside [-3.0500, -0.4000]",5.85 - 7.6,-2.9 - -0.55,90,TAFO,MIXED,DAY,uthmaniyashs@ges.gov.gh,C,No,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
"AGRIC NZEMA SENIOR HIGH SCHOOL, KUMASI",ASHANTI,KUMASI METRO,10.6593164,-1.268658,"LAT 10.659316 outside [5.7000, 7.7500]",5.85 - 7.6,-2.9 - -0.55,107,"KUMASI, AGRIC NZEMA",MIXED,DAY,agricnzemashs@ges.gov.gh,C,No,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
"T. I. AHMADIYYA SENIOR HIGH SCHOOL, KUMASI",ASHANTI,KUMASI METRO,9.4064815,-0.8770518,"LAT 9.406481 outside [5.7000, 7.7500]",5.85 - 7.6,-2.9 - -0.55,105,KUMASI - STADIUM,MIXED,DAY/BOARDING,t.i.ahmadiyyakumasishs@ges.gov.gh,C,No,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
KUMASI ACADEMY,ASHANTI,ASOKORE MAMPONG MUNICIPAL,5.7753866,0.000236,"LON 0.000236 outside [-3.0500, -0.4000]",5.85 - 7.6,-2.9 - -0.55,50,ASOKORE MAMPONG,MIXED,DAY/BOARDING,kumasiacademyshs@ges.gov.gh,A,No,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
AMANIAMPONG SENIOR HIGH SCHOOL,ASHANTI,MAMPONG MUNICIPAL,5.4234565,-0.9611574,"LAT 5.423457 outside [5.7000, 7.7500]",5.85 - 7.6,-2.9 - -0.55,121,MAMPONG,MIXED,DAY/BOARDING,amaniampongshs@ges.gov.gh,C,No,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
OSEI ADUTWUM SENIOR HIGH SCHOOL,ASHANTI,BOSOMTWE,9.4273607,-0.8767444,"LAT 9.427361 outside [5.7000, 7.7500]",5.85 - 7.6,-2.9 - -0.55,73,JACHIE,MIXED,DAY/BOARDING,oseiadutwumshs@ges.gov.gh,C,No,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
ST. GEORGE'S SENIOR HIGH TECH SCHOOL,ASHANTI,BOSOMTWE,6.9331173,-0.2549323,"LON -0.254932 outside [-3.0500, -0.4000]",5.85 - 7.6,-2.9 - -0.55,71,KUNTANASE,MIXED,DAY/BOARDING,st.georgesshst@ges.gov.gh,C,No,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
PREMPEH COLLEGE,ASHANTI,KUMASI METRO,5.5868893,-0.2074099,"LAT 5.586889 outside [5.7000, 7.7500] | LON -0.207410 outside [-3.0500, -0.4000]",5.85 - 7.6,-2.9 - -0.55,95,SOFOLINE- KUMASI,MALE,DAY/BOARDING,prempehshs@ges.gov.gh,A,No,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
TAWHEED SENIOR HIGH SCHOOL,ASHANTI,KUMASI METRO,5.8771706,0.3662603,"LON 0.366260 outside [-3.0500, -0.4000]",5.85 - 7.6,-2.9 - -0.55,97,KUMASI- AKWATIA LINE,MIXED,DAY/BOARDING,tawheedshs@ges.gov.gh,C,No,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
"ST. JOSEPH SENIOR HIGH/TECH SCHOOL, AHWIREN",ASHANTI,BEKWAI MUNICIPAL,9.389042,-0.8285041,"LAT 9.389042 outside [5.7000, 7.7500]",5.85 - 7.6,-2.9 - -0.55,66,AHWIREN,MIXED,DAY/BOARDING,st.josephahwirenshst@ges.gov.gh,C,No,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
TEPA SENIOR HIGH SCHOOL,ASHANTI,AHAFO ANO NORTH,5.5950893,-0.277005,"LAT 5.595089 outside [5.7000, 7.7500] | LON -0.277005 outside [-3.0500, -0.4000]",5.85 - 7.6,-2.9 - -0.55,27,TEPA,MIXED,DAY/BOARDING,tepashs@ges.gov.gh,C,No,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
MAABANG SENIOR HIGH/TECH SCHOOL,ASHANTI,AHAFO ANO NORTH,10.9324723,-0.9735882,"LAT 10.932472 outside [5.7000, 7.7500]",5.85 - 7.6,-2.9 - -0.55,28,MAABANG,MIXED,DAY/BOARDING,maabangshst@ges.gov.gh,C,No,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
BANKA COMM. SENIOR HIGH SCHOOL,ASHANTI,ASANTE AKIM SOUTH,7.993766,-0.326021,"LAT 7.993766 outside [5.7000, 7.7500] | LON -0.326021 outside [-3.0500, -0.4000]",5.85 - 7.6,-2.9 - -0.55,48,BANKA,MIXED,DAY,bankacommsshs@ges.gov.gh,C,No,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
PARKOSO COMM. SENIOR HIGH SCHOOL,ASHANTI,ASOKORE MAMPONG MUNICIPAL,5.5950893,-0.277005,"LAT 5.595089 outside [5.7000, 7.7500] | LON -0.277005 outside [-3.0500, -0.4000]",5.85 - 7.6,-2.9 - -0.55,49,PARKOSO,MIXED,DAY,parkosocommshs@ges.gov.gh,C,No,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
"OSEI TUTU SENIOR HIGH SCHOOL, AKROPONG",ASHANTI,ATWIMA NWABIAGYA,6.11494,-0.277781,"LON -0.277781 outside [-3.0500, -0.4000]",5.85 - 7.6,-2.9 - -0.55,59,AKROPONG,MALE,DAY/BOARDING,oseitutuakropongshs@ges.gov.gh,C,No,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
TWIFO HEMANG SENIOR HIGH/TECH SCHOOL,CENTRAL,TWIFO HEMANG LOWER DENKYIRA,10.0272463,-0.9731496,"LAT 10.027246 outside [4.7500, 6.3000]",4.9 - 6.15,-2.0 - -0.55,285,HEMAN,MIXED,DAY/BOARDING,twifohemangshst@ges.gov.gh,C,No,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
ACHINAKROM SENIOR HIGH SCHOOL,ASHANTI,EJISU JUABEN MUNICIPAL,5.5950893,-0.277005,"LAT 5.595089 outside [5.7000, 7.7500] | LON -0.277005 outside [-3.0500, -0.4000]",5.85 - 7.6,-2.9 - -0.55,81,ACHINAKROM,MIXED,DAY/BOARDING,achinakromshs@ges.gov.gh,C,No,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
AFUA KOBI AMPEM GIRLS' SENIOR HIGH SCHOOL,ASHANTI,ATWIMA KWANWOMA,7.190168,0.337969,"LON 0.337969 outside [-3.0500, -0.4000]",5.85 - 7.6,-2.9 - -0.55,52,TRABUOM,FEMALE,DAY/BOARDING,afuakobiampemgirlsshs@ges.gov.gh,C,No,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
JUABEN SENIOR HIGH SCHOOL,ASHANTI,EJISU JUABEN MUNICIPAL,5.9926294,0.8187733,"LON 0.818773 outside [-3.0500, -0.4000]",5.85 - 7.6,-2.9 - -0.55,77,JUABEN,MIXED,DAY/BOARDING,juabenshs@ges.gov.gh,C,No,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
"ST. JOSEPH SEM/SENIOR HIGH SCHOOL, MAMPONG",ASHANTI,MAMPONG MUNICIPAL,9.389042,-0.8285041,"LAT 9.389042 outside [5.7000, 7.7500]",5.85 - 7.6,-2.9 - -0.55,122,MAMPONG,MIXED,DAY/BOARDING,st.josephsemshs@ges.gov.gh,C,No,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
SPIRITAN SENIOR HIGH SCHOOL,ASHANTI,NKAWIE,5.5950893,-0.277005,"LAT 5.595089 outside [5.7000, 7.7500] | LON -0.277005 outside [-3.0500, -0.4000]",5.85 - 7.6,-2.9 - -0.55,124,ADANKWAME,MIXED,DAY,spiritanshs@ges.gov.gh,C,No,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
CHURCH OF CHRIST SENIOR HIGH SCHOOL,ASHANTI,EJISU JUABEN,5.5380869,-0.6979096,"LAT 5.538087 outside [5.7000, 7.7500]",5.85 - 7.6,-2.9 - -0.55,75,[NEAR] WOE,MIXED,DAY,churchofchristshs@ges.gov.gh,C,No,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
OPOKU AGYEMAN SENIOR HIGH/TECH SCHOOL,ASHANTI,MAMPONG MUNICIPAL,5.5009936,-0.7618399,"LAT 5.500994 outside [5.7000, 7.7500]",5.85 - 7.6,-2.9 - -0.55,119,APAAH,MIXED,DAY,opokuagyemanshst@ges.gov.gh,C,No,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
"CHRIST THE KING CATH., OBUASI",ASHANTI,OBUASI MUNICIPAL,,,MISSING COORDINATES,,,125,OBUASI,MIXED,DAY/BOARDING,christthekingcathshs@ges.gov.gh,C,No,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
EJISUMAN SENIOR HIGH SCHOOL,ASHANTI,EJISU JUABEN MUNICIPAL,5.4234565,-0.9611574,"LAT 5.423457 outside [5.7000, 7.7500]",5.85 - 7.6,-2.9 - -0.55,79,EJISU,MIXED,DAY/BOARDING,ejisumanshs@ges.gov.gh,C,No,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
SAKAFIA ISLAMIC SENIOR HIGH SCHOOL,ASHANTI,ASOKORE MAMPONG MUNICIPAL,9.3743188,-0.8407925,"LAT 9.374319 outside [5.7000, 7.7500]",5.85 - 7.6,-2.9 - -0.55,51,SAWABA,MIXED,DAY/BOARDING,sakafiaislamicshs@ges.gov.gh,C,No,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
ADOBEWORA COMM. SENIOR HIGH SCHOOL,ASHANTI,ATWIMA MPONUA,5.8771706,0.3662603,"LON 0.366260 outside [-3.0500, -0.4000]",5.85 - 7.6,-2.9 - -0.55,57,ADOBEWORA,MIXED,DAY,adobeworacommshs@ges.gov.gh,C,No,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
ASAWINSO SENIOR HIGH SCHOOL,WESTERN NORTH,SEFWI WIAWSO,5.8771706,0.3662603,"LON 0.366260 outside [-3.2500, -1.8500]",5.5 - 7.05,-3.1 - -2.0,716,ASAWINSO,MIXED,DAY/BOARDING,asawinsoshs@ges.gov.gh,C,No,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
SEFWI-WIAWSO SENIOR HIGH/TECH SCHOOL,WESTERN NORTH,SEFWI WIAWSO,5.102919,-1.3921394,"LAT 5.102919 outside [5.3500, 7.2000] | LON -1.392139 outside [-3.2500, -1.8500]",5.5 - 7.05,-3.1 - -2.0,718,SEFWI-WIAWSO,MIXED,DAY/BOARDING,sefwiwiawsoshst@ges.gov.gh,C,No,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
NKAWIE SENIOR HIGH/TECH SCHOOL,ASHANTI,ATWIMA NWABIAGYA,5.5950893,-0.277005,"LAT 5.595089 outside [5.7000, 7.7500] | LON -0.277005 outside [-3.0500, -0.4000]",5.85 - 7.6,-2.9 - -0.55,60,NKAWIE,MIXED,DAY/BOARDING,nkawieshst@ges.gov.gh,C,No,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
"ST. MARY'S GIRL'S SENIOR HIGH, KONONGO",ASHANTI,ASANTE AKIM CENTRAL MUNICIPAL,,,MISSING COORDINATES,,,38,KONONGO,FEMALE,DAY/BOARDING,st.marygirlkonongoshs@ges.gov.gh,C,No,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
NINGO SENIOR HIGH SCHOOL,GREATER ACCRA,NINGO PRAMPRAM DISTRICT,10.6593164,-1.268658,"LAT 10.659316 outside [5.2000, 6.1000] | LON -1.268658 outside [-0.6500, 0.4000]",5.35 - 5.95,-0.5 - 0.25,430,OLD NINGO,MIXED,DAY/BOARDING,ningoshs@ges.gov.gh,C,No,35794.0,0.1,0.25,0.4266640023252434,0.3206656009300973,STABLE
BENSO SENIOR HIGH/TECH SCHOOL,WESTERN,TARKWA-NSUAEM MUNICIPAL,6.6556435,-1.1071968,"LAT 6.655644 outside [4.4000, 6.5500] | LON -1.107197 outside [-3.4000, -1.3500]",4.55 - 6.4,-3.25 - -1.5,702,BENSO,MIXED,DAY/BOARDING,bensoshst@ges.gov.gh,C,No,39792.0,0.1,0.25,0.3540364772562128,0.2916145909024851,STABLE
TARKWA SENIOR HIGH SCHOOL,WESTERN,TARKWA-NSUAEM MUNICIPAL,5.8771706,0.3662603,"LON 0.366260 outside [-3.4000, -1.3500]",4.55 - 6.4,-3.25 - -1.5,700,TARKWA,MIXED,DAY/BOARDING,tarkwashs@ges.gov.gh,C,No,39792.0,0.1,0.25,0.3540364772562128,0.2916145909024851,STABLE
FIASEMAN SENIOR HIGH SCHOOL,WESTERN,TARKWA-NSUAEM MUNICIPAL,7.142572,-1.6406402,"LAT 7.142572 outside [4.4000, 6.5500]",4.55 - 6.4,-3.25 - -1.5,701,BANKYIM TARKWA*,MIXED,DAY/BOARDING,fiasemanshs@ges.gov.gh,C,No,39792.0,0.1,0.25,0.3540364772562128,0.2916145909024851,STABLE
SOME SENIOR HIGH SCHOOL,VOLTA,KETU SOUTH,5.9668857,-0.9929572,"LON -0.992957 outside [-0.3000, 1.3500]",5.8 - 8.75,-0.15 - 1.2,646,AGBOZUME,MIXED,DAY/BOARDING,someshs@ges.gov.gh,C,No,39839.0,0.1,0.25,0.3531826769364917,0.2912730707745967,STABLE
"ST. PAUL'S SENIOR HIGH SCHOOL, DENU",VOLTA,KETU SOUTH,5.6457771,-0.0078533,"LAT 5.645777 outside [5.6500, 8.9000]",5.8 - 8.75,-0.15 - 1.2,644,HATSUKOPE/ DENU,MALE,DAY/BOARDING,stpaulsdenushs@ges.gov.gh,C,No,39839.0,0.1,0.25,0.3531826769364917,0.2912730707745967,STABLE
THREE TOWN SENIOR HIGH SCHOOL,VOLTA,KETU SOUTH,7.2316721,-2.1751937,"LON -2.175194 outside [-0.3000, 1.3500]",5.8 - 8.75,-0.15 - 1.2,645,DENU,MIXED,DAY/BOARDING,threetownshs@ges.gov.gh,C,No,39839.0,0.1,0.25,0.3531826769364917,0.2912730707745967,STABLE
"ST. STEPHEN'S PRESBY SENIOR HIGH/TECH SCHOOL, ASIAKWA",EASTERN,EAST AKIM MUNICIPAL,,,MISSING COORDINATES,,,339,ASIAKWA,MIXED,DAY/BOARDING,ststephenspresbyshst@ges.gov.gh,C,No,23591.0,0.0,0.0,0.6483432640604563,0.2593373056241825,STABLE
POTSIN T.I. AHM. SENIOR HIGH SCHOOL,CENTRAL,GOMOA EAST,9.4273607,-0.8767444,"LAT 9.427361 outside [4.7500, 6.3000]",4.9 - 6.15,-2.0 - -0.55,270,POTSIN,MIXED,DAY/BOARDING,potsintiahmadiyyashs@ges.gov.gh,C,No,53839.0,0.1,0.25,0.0988591774451388,0.1895436709780555,STABLE
ST. GREGORY CATHOLIC SENIOR HIGH SCHOOL,CENTRAL,GOMOA EAST,6.399399,-0.138144,"LAT 6.399399 outside [4.7500, 6.3000] | LON -0.138144 outside [-2.1500, -0.4000]",4.9 - 6.15,-2.0 - -0.55,268,BUDUBURAM,MIXED,DAY,stgregorycatholicshs@ges.gov.gh,C,No,53839.0,0.1,0.25,0.0988591774451388,0.1895436709780555,STABLE
FETTEHMAN SENIOR HIGH SCHOOL,CENTRAL,GOMOA EAST,9.4226781,-0.8620235,"LAT 9.422678 outside [4.7500, 6.3000]",4.9 - 6.15,-2.0 - -0.55,271,GOMOA FETTEH,MIXED,DAY,fettehmanshs@ges.gov.gh,C,No,53839.0,0.1,0.25,0.0988591774451388,0.1895436709780555,STABLE
TAKORADI SENIOR HIGH SCHOOL,WESTERN,SEKONDI TAKORADI METRO,5.9668857,-0.9929572,"LON -0.992957 outside [-3.4000, -1.3500]",4.55 - 6.4,-3.25 - -1.5,694,TANOKROM,MIXED,DAY/BOARDING,takoradishs@ges.gov.gh,C,No,34529.0,0.0,0.0,0.4496439471007121,0.1798575788402848,STABLE
KALPOHIN SENIOR HIGH SCHOOL,NORTHERN,SAGNERIGU,5.5950893,-0.277005,"LAT 5.595089 outside [8.1500, 10.8500]",8.3 - 10.7,-2.9 - 0.6,468,TAMALE,MIXED,DAY/BOARDING,kalpohinshs@ges.gov.gh,C,No,58305.0,0.1,0.25,0.0177299811073972,0.1570919924429588,STABLE
NORTHERN SCHOOL OF BUSINESS,NORTHERN,SAGNERIGU,5.1208275,-1.2948876,"LAT 5.120827 outside [8.1500, 10.8500]",8.3 - 10.7,-2.9 - 0.6,465,TAMALE,MIXED,DAY/BOARDING,northernschoolofbusiness@ges.gov.gh,C,No,58305.0,0.1,0.25,0.0177299811073972,0.1570919924429588,STABLE
